i,x,y,yaw
175,13.616952227218464,-8.299680085584006,-1.332690334026662
176,13.640538475221200,-8.396858729869432,-1.340174782582386
177,13.663396740838515,-8.494211180752645,-1.347567563895444
178,13.685534682995829,-8.591729955955369,-1.354867161174672
179,13.706960193890911,-8.689407729695789,-1.362072058090884
180,13.727681396481408,-8.787237335456027,-1.369180738770877
181,13.747706641947044,-8.885211768570187,-1.376191687790766
182,13.767044507131548,-8.983324188630574,-1.383103390168668
183,13.785703791969357,-9.081567921709796,-1.389914331356706
184,13.803693516902085,-9.179936462396567,-1.396622997232326
185,13.821022920289714,-9.278423475643130,-1.403227874088930
186,13.837701455821414,-9.377022798422335,-1.409727448625794
187,13.853738789930803,-9.475728441192460,-1.416120207937280
