i,x,y,yaw
150,13.528290582293511,5.064403663434446,0.842805252515381
151,13.594827711325266,5.139054922366975,0.847432796327525
152,13.661018677201454,5.214013284384680,0.851957499040641
153,13.726869802370429,5.289270372515833,0.856377599141376
154,13.792387641484682,5.364817793105810,0.860691335383073
155,13.857578980375960,5.440647136592105,0.864896946770471
156,13.922450834932667,5.516749978105240,0.868992672543406
157,13.987010449880509,5.593117877891644,0.872976752159511
158,14.051265297467223,5.669742381554690,0.876847425275887
159,14.115223076052130,5.746615020110187,0.880602931729742
160,14.178891708601189,5.823727309852697,0.884241511517974
161,14.242279341088059,5.901070752029196,0.887761404775680
162,14.305394340801607,5.978636832316645,0.891160851753581
163,14.368245294560111,6.056417020100207,0.894438092794340
164,14.430841006832321,6.134402767548923,0.897591368307766
165,14.493190497765315,6.212585508485759,0.900618918744871
166,14.555303001118997,6.290956657049112,0.903518984570786
167,14.617187962106827,6.369507606142898,0.906289806236500
168,14.678855035142268,6.448229725672554,0.908929624149414
169,14.740314081490146,6.527114360564335,0.911436678642696
170,14.801575166821985,6.606152828565461,0.913809209943408
171,14.862648558674127,6.685336417822798,0.916045458139407
172,14.923544723807197,6.764656384237855,0.918143663144983
173,14.984274325465265,6.844103948596069,0.920102064665235
174,15.044848220532776,6.923670293468446,0.921918902159151
175,15.105277456587087,7.003346559883811,0.923592414801389
176,15.165573268844120,7.083123843770045,0.925120841442735
177,15.225747076994415,7.162993192162852,0.926502420569217
178,15.285810481926530,7.242945599180782,0.927735390259868
179,15.345775262334458,7.322972001765360,0.928817988143107
180,15.405653371205366,7.403063275185401,0.929748451351732
181,15.465456932183690,7.483210228304730,0.930525016476498
182,15.525198235807251,7.563403598612739,0.931145919518269
